filename,folder,duration,rat,n_channels,sleep,maze,habituation,treatment,light,date_time,mapping
22112018_CanCSR8_tmaze_2_6.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t2_22112018\s6,97.0,CanCSR8,32,0,,0,Control,11.0,2018-11-22 15:18:05,NOT_EXIST
22112018_CanCSR8_tmaze_2_7.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t2_22112018\s7,131.0,CanCSR8,32,0,,0,Control,11.0,2018-11-22 15:21:03,NOT_EXIST
22112018_CanCSR8_tmaze_2_8.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t2_22112018\s8,87.0,CanCSR8,32,0,,0,Control,11.0,2018-11-22 15:24:04,NOT_EXIST
23112018_CanCSR8_tmaze_3_1.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t3_23112018\s1,68.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:13:02,NOT_EXIST
23112018_CanCSR8_tmaze_3_2.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t3_23112018\s2,79.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:16:03,NOT_EXIST
23112018_CanCSR8_tmaze_3_3.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t3_23112018\s3,78.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:19:02,NOT_EXIST
23112018_CanCSR8_tmaze_3_4.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t3_23112018\s4,64.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:21:05,NOT_EXIST
23112018_CanCSR8_tmaze_3_5.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t3_23112018\s5,113.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:24:00,NOT_EXIST
23112018_CanCSR8_tmaze_3_6.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t3_23112018\s6,87.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:26:05,NOT_EXIST
23112018_CanCSR8_tmaze_3_7.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t3_23112018\s7,75.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:29:01,NOT_EXIST
23112018_CanCSR8_tmaze_3_8.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t3_23112018\s8,60.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 12:31:02,NOT_EXIST
23112018_CanCSR8_tmaze_4_1.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t4_23112018,66.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 13:38:02,NOT_EXIST
23112018_CanCSR8_tmaze_4_2.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t4_23112018\s2,56.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 13:40:02,NOT_EXIST
23112018_CanCSR8_tmaze_4_3.set,D:\SubRet_recordings_imaging\CanCsubRet8\tmaze\t4_23112018\s3,80.0,CanCSR8,32,0,,0,Control,11.0,2018-11-23 13:42:02,NOT_EXIST
